name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,link_type_name,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
Northwest Freeway,146,90,93,1,0.12863,3,60,1900,1,Freeway,180,12,1,146,146,"<LineString><coordinates>-1.157841,2.212193,0.0 -1.152171,2.083685,0.0</coordinates></LineString>"
Northwest Freeway,147,93,90,1,0.12863,3,60,1900,1,Freeway,180,12,1,147,147,"<LineString><coordinates>-1.146495,2.083935,0.0 -1.152165,2.212443,0.0</coordinates></LineString>"
West Freeway,148,82,89,1,0.24162,4,60,1900,1,Freeway,180,12,1,148,148,"<LineString><coordinates>-1.002133,2.248389,0.0 -1.234409,2.314943,0.0</coordinates></LineString>"
West Freeway,149,89,82,1,0.24162,4,60,1900,1,Freeway,180,12,1,149,149,"<LineString><coordinates>-1.235975,2.309481,0.0 -1.003699,2.242927,0.0</coordinates></LineString>"
West Freeway,150,89,92,1,0.21209,5,60,1900,1,Freeway,180,12,1,150,150,"<LineString><coordinates>-1.234885,2.315036,0.0 -1.445727,2.337980,0.0</coordinates></LineString>"
West Freeway,151,92,89,1,0.21209,5,60,1900,1,Freeway,180,12,1,151,151,"<LineString><coordinates>-1.446341,2.332332,0.0 -1.235499,2.309388,0.0</coordinates></LineString>"
SR/NWF,152,82,91,1,0.14789,2,60,1900,9,Ramp,180,12,1,152,152,"<LineString><coordinates>-1.000507,2.247164,0.0 -1.078891,2.372568,0.0</coordinates></LineString>"
SR/NWF,153,91,82,1,0.14789,2,60,1900,9,Ramp,180,12,1,153,153,"<LineString><coordinates>-1.083709,2.369556,0.0 -1.005325,2.244152,0.0</coordinates></LineString>"
WF/NWF,154,91,89,1,0.16476,2,60,1900,9,Ramp,180,12,1,154,154,"<LineString><coordinates>-1.082315,2.373716,0.0 -1.236207,2.314866,0.0</coordinates></LineString>"
WF/NWF,155,89,91,1,0.16476,2,60,1900,9,Ramp,180,12,1,155,155,"<LineString><coordinates>-1.234177,2.309558,0.0 -1.080285,2.368408,0.0</coordinates></LineString>"
WF/NWF,156,89,90,1,0.1281,2,60,1900,9,Ramp,180,12,1,156,156,"<LineString><coordinates>-1.237407,2.310434,0.0 -1.157218,2.210540,0.0</coordinates></LineString>"
WF/NWF,157,90,89,1,0.1281,2,60,1900,9,Ramp,180,12,1,157,157,"<LineString><coordinates>-1.152788,2.214096,0.0 -1.232977,2.313990,0.0</coordinates></LineString>"
SR/NWF,158,90,82,1,0.1557,2,60,1900,9,Ramp,180,12,1,158,158,"<LineString><coordinates>-1.154395,2.209543,0.0 -1.002308,2.242883,0.0</coordinates></LineString>"
SR/NWF,159,82,90,1,0.1557,2,60,1900,9,Ramp,180,12,1,159,159,"<LineString><coordinates>-1.003524,2.248433,0.0 -1.155611,2.215093,0.0</coordinates></LineString>"
NWF/FFR,160,96,98,1,0.09383,1,40,1000,9,Ramp,180,12,1,160,160,"<LineString><coordinates>-0.862082,2.715008,0.0 -0.784599,2.767923,0.0</coordinates></LineString>"
NWF/FFR,161,98,99,1,0.10772,1,40,1000,9,Ramp,180,12,1,161,161,"<LineString><coordinates>-0.784599,2.767923,0.0 -0.784599,2.875642,0.0</coordinates></LineString>"
NWF/FFR,162,99,97,1,0.1029,1,40,1000,9,Ramp,180,12,1,162,162,"<LineString><coordinates>-0.784599,2.875642,0.0 -0.856412,2.801940,0.0</coordinates></LineString>"
NWF/FFR,163,97,96,1,0.08712,1,40,1000,9,Ramp,180,12,1,163,163,"<LineString><coordinates>-0.856412,2.801940,0.0 -0.862082,2.715008,0.0</coordinates></LineString>"
NWF/50C,164,101,102,1,0.19272,2,60,1900,9,Ramp,180,12,1,164,164,"<LineString><coordinates>-0.708780,3.142102,0.0 -0.580272,3.285728,0.0</coordinates></LineString>"
NWF/50C,165,102,101,1,0.19272,2,60,1900,9,Ramp,180,12,1,165,165,"<LineString><coordinates>-0.584506,3.289516,0.0 -0.713014,3.145890,0.0</coordinates></LineString>"
NWF/50C,166,103,102,1,0.17247,2,60,1900,9,Ramp,180,12,1,166,166,"<LineString><coordinates>-0.725744,3.383557,0.0 -0.584008,3.285287,0.0</coordinates></LineString>"
NWF/50C,167,102,103,1,0.17247,2,60,1900,9,Ramp,180,12,1,167,167,"<LineString><coordinates>-0.580770,3.289957,0.0 -0.722506,3.388227,0.0</coordinates></LineString>"
50C/WT,168,86,85,1,0.13862,2,60,1900,9,Ramp,180,12,1,168,168,"<LineString><coordinates>-0.030178,2.996315,0.0 0.002173,2.861518,0.0</coordinates></LineString>"
50C/WT,169,85,86,1,0.13862,2,60,1900,9,Ramp,180,12,1,169,169,"<LineString><coordinates>0.007699,2.862844,0.0 -0.024652,2.997641,0.0</coordinates></LineString>"
50C/50S,170,86,84,1,0.15524,2,60,1900,9,Ramp,180,12,1,170,170,"<LineString><coordinates>-0.028402,2.994314,0.0 0.117178,2.940395,0.0</coordinates></LineString>"
50C/50S,171,84,86,1,0.15524,2,60,1900,9,Ramp,180,12,1,171,171,"<LineString><coordinates>0.119152,2.945723,0.0 -0.026428,2.999642,0.0</coordinates></LineString>"
Western Trail,172,85,87,1,0.53724,2,35,1000,3,Principal arterial,180,12,1,172,172,"<LineString><coordinates>0.003168,2.864405,0.0 -0.417397,2.530110,0.0</coordinates></LineString>"
Western Trail,173,87,85,1,0.53724,2,35,1000,3,Principal arterial,180,12,1,173,173,"<LineString><coordinates>-0.413861,2.525662,0.0 0.006704,2.859957,0.0</coordinates></LineString>"
Western Trail,174,87,93,1,0.85763,2,35,1000,3,Principal arterial,180,12,1,174,174,"<LineString><coordinates>-0.417100,2.530316,0.0 -1.150804,2.086240,0.0</coordinates></LineString>"
Western Trail,175,93,87,1,0.85763,2,35,1000,3,Principal arterial,180,12,1,175,175,"<LineString><coordinates>-1.147862,2.081380,0.0 -0.414158,2.525456,0.0</coordinates></LineString>"
Western Trail,176,93,95,1,0.27781,2,35,1000,3,Principal arterial,180,12,1,176,176,"<LineString><coordinates>-1.149352,2.086651,0.0 -1.427155,2.084762,0.0</coordinates></LineString>"
Western Trail,177,95,93,1,0.27781,2,35,1000,3,Principal arterial,180,12,1,177,177,"<LineString><coordinates>-1.427117,2.079080,0.0 -1.149314,2.080969,0.0</coordinates></LineString>"
Fern Flower Road,178,100,97,1,0.14537,2,30,1000,4,Major arterial,180,12,1,178,178,"<LineString><coordinates>-0.997034,2.838893,0.0 -0.857188,2.799207,0.0</coordinates></LineString>"
Fern Flower Road,179,97,100,1,0.14537,2,30,1000,4,Major arterial,180,12,1,179,179,"<LineString><coordinates>-0.855636,2.804673,0.0 -0.995482,2.844359,0.0</coordinates></LineString>"
Fern Flower Road,180,97,98,1,0.07946,2,30,1000,4,Major arterial,180,12,1,180,180,"<LineString><coordinates>-0.857628,2.799372,0.0 -0.785815,2.765355,0.0</coordinates></LineString>"
Fern Flower Road,181,98,97,1,0.07946,2,30,1000,4,Major arterial,180,12,1,181,181,"<LineString><coordinates>-0.783383,2.770491,0.0 -0.855196,2.804508,0.0</coordinates></LineString>"
Fern Flower Road,182,98,87,1,0.44018,2,30,1000,4,Major arterial,180,12,1,182,182,"<LineString><coordinates>-0.786148,2.765542,0.0 -0.417178,2.525505,0.0</coordinates></LineString>"
Fern Flower Road,183,87,98,1,0.44018,2,30,1000,4,Major arterial,180,12,1,183,183,"<LineString><coordinates>-0.414080,2.530267,0.0 -0.783050,2.770304,0.0</coordinates></LineString>"
Centroid Connector,184,87,88,1,0.23687,2,10,1000,10,Zonal connector,180,12,1,184,184,"<LineString><coordinates>-0.415629,2.527886,0.0 -0.237698,2.371522,0.0</coordinates></LineString>"
Centroid Connector,185,88,87,1,0.23687,2,10,1000,10,Zonal connector,180,12,1,185,185,"<LineString><coordinates>-0.237698,2.371522,0.0 -0.415629,2.527886,0.0</coordinates></LineString>"
Centroid Connector,186,93,94,1,0.09079,2,10,1000,10,Zonal connector,180,12,1,186,186,"<LineString><coordinates>-1.149333,2.083810,0.0 -1.145554,1.993099,0.0</coordinates></LineString>"
Centroid Connector,187,94,93,1,0.09079,2,10,1000,10,Zonal connector,180,12,1,187,187,"<LineString><coordinates>-1.145554,1.993099,0.0 -1.149333,2.083810,0.0</coordinates></LineString>"
0 Street,188,1,105,1,0.06214,2,30,1000,4,Major arterial,180,12,1,188,188,"<LineString><coordinates>0.000000,-0.002841,0.0 0.062137,-0.002841,0.0</coordinates></LineString>"
0 Street,189,105,1,1,0.06214,2,30,1000,4,Major arterial,180,12,1,189,189,"<LineString><coordinates>0.062137,0.002841,0.0 0.000000,0.002841,0.0</coordinates></LineString>"
0 Street,190,105,106,1,0.06214,2,30,1000,4,Major arterial,180,12,1,190,190,"<LineString><coordinates>0.062137,-0.002841,0.0 0.124274,-0.002841,0.0</coordinates></LineString>"
0 Street,191,106,105,1,0.06214,2,30,1000,4,Major arterial,180,12,1,191,191,"<LineString><coordinates>0.124274,0.002841,0.0 0.062137,0.002841,0.0</coordinates></LineString>"
0 Street,192,106,107,1,0.06214,2,30,1000,4,Major arterial,180,12,1,192,192,"<LineString><coordinates>0.124274,-0.002841,0.0 0.186411,-0.002841,0.0</coordinates></LineString>"
0 Street,193,107,106,1,0.06214,2,30,1000,4,Major arterial,180,12,1,193,193,"<LineString><coordinates>0.186411,0.002841,0.0 0.124274,0.002841,0.0</coordinates></LineString>"
0 Street,194,107,108,1,0.06214,2,30,1000,4,Major arterial,180,12,1,194,194,"<LineString><coordinates>0.186411,-0.002841,0.0 0.248548,-0.002841,0.0</coordinates></LineString>"
0 Street,195,108,107,1,0.06214,2,30,1000,4,Major arterial,180,12,1,195,195,"<LineString><coordinates>0.248548,0.002841,0.0 0.186411,0.002841,0.0</coordinates></LineString>"
0 Street,196,108,17,1,0.06214,2,30,1000,4,Major arterial,180,12,1,196,196,"<LineString><coordinates>0.310686,0.002841,0.0 0.248548,0.002841,0.0</coordinates></LineString>"
0 Street,197,17,108,1,0.06214,2,30,1000,4,Major arterial,180,12,1,197,197,"<LineString><coordinates>0.310686,-0.002841,0.0 0.372823,-0.002841,0.0</coordinates></LineString>"
0 Street,198,17,109,1,0.06214,2,30,1000,4,Major arterial,180,12,1,198,198,"<LineString><coordinates>0.372823,0.002841,0.0 0.310686,0.002841,0.0</coordinates></LineString>"
0 Street,199,109,17,1,0.06214,2,30,1000,4,Major arterial,180,12,1,199,199,"<LineString><coordinates>0.372823,-0.002841,0.0 0.434960,-0.002841,0.0</coordinates></LineString>"
0 Street,200,109,110,1,0.06214,2,30,1000,4,Major arterial,180,12,1,200,200,"<LineString><coordinates>0.434960,0.002841,0.0 0.372823,0.002841,0.0</coordinates></LineString>"
0 Street,201,110,109,1,0.06214,2,30,1000,4,Major arterial,180,12,1,201,201,"<LineString><coordinates>0.434960,-0.002841,0.0 0.497097,-0.002841,0.0</coordinates></LineString>"
0 Street,202,110,111,1,0.06214,2,30,1000,4,Major arterial,180,12,1,202,202,"<LineString><coordinates>0.497097,0.002841,0.0 0.434960,0.002841,0.0</coordinates></LineString>"
0 Street,203,111,110,1,0.06214,2,30,1000,4,Major arterial,180,12,1,203,203,"<LineString><coordinates>0.497097,-0.002841,0.0 0.559234,-0.002841,0.0</coordinates></LineString>"
0 Street,204,111,112,1,0.06214,2,30,1000,4,Major arterial,180,12,1,204,204,"<LineString><coordinates>0.559234,0.002841,0.0 0.497097,0.002841,0.0</coordinates></LineString>"
0 Street,205,112,111,1,0.06214,2,30,1000,4,Major arterial,180,12,1,205,205,"<LineString><coordinates>0.559234,-0.002841,0.0 0.621371,-0.002841,0.0</coordinates></LineString>"
0 Street,206,112,2,1,0.06214,2,30,1000,4,Major arterial,180,12,1,206,206,"<LineString><coordinates>0.621371,0.002841,0.0 0.559234,0.002841,0.0</coordinates></LineString>"
0 Street,207,2,112,1,0.06214,2,30,1000,4,Major arterial,180,12,1,207,207,"<LineString><coordinates>0.002841,0.000000,0.0 0.002841,0.062137,0.0</coordinates></LineString>"
River Drive,208,1,113,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,208,208,"<LineString><coordinates>-0.002841,0.062137,0.0 -0.002841,-0.000000,0.0</coordinates></LineString>"
River Drive,209,113,1,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,209,209,"<LineString><coordinates>0.002841,0.062137,0.0 0.002841,0.124274,0.0</coordinates></LineString>"
River Drive,210,113,134,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,210,210,"<LineString><coordinates>-0.002841,0.124274,0.0 -0.002841,0.062137,0.0</coordinates></LineString>"
River Drive,211,134,113,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,211,211,"<LineString><coordinates>0.002841,0.124274,0.0 0.002841,0.186411,0.0</coordinates></LineString>"
River Drive,212,134,155,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,212,212,"<LineString><coordinates>-0.002841,0.186411,0.0 -0.002841,0.124274,0.0</coordinates></LineString>"
River Drive,213,155,134,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,213,213,"<LineString><coordinates>0.002841,0.186411,0.0 0.002841,0.248548,0.0</coordinates></LineString>"
River Drive,214,155,176,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,214,214,"<LineString><coordinates>-0.002841,0.248548,0.0 -0.002841,0.186411,0.0</coordinates></LineString>"
River Drive,215,176,155,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,215,215,"<LineString><coordinates>0.002841,0.248548,0.0 0.002841,0.310686,0.0</coordinates></LineString>"
River Drive,216,176,18,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,216,216,"<LineString><coordinates>-0.002841,0.310686,0.0 -0.002841,0.248548,0.0</coordinates></LineString>"
River Drive,217,18,176,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,217,217,"<LineString><coordinates>0.002841,0.310686,0.0 0.002841,0.372823,0.0</coordinates></LineString>"
River Drive,218,18,213,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,218,218,"<LineString><coordinates>-0.002841,0.372823,0.0 -0.002841,0.310686,0.0</coordinates></LineString>"
River Drive,219,213,18,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,219,219,"<LineString><coordinates>0.002841,0.372823,0.0 0.002841,0.434960,0.0</coordinates></LineString>"
River Drive,220,213,234,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,220,220,"<LineString><coordinates>-0.002841,0.434960,0.0 -0.002841,0.372823,0.0</coordinates></LineString>"
River Drive,221,234,213,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,221,221,"<LineString><coordinates>0.002841,0.434960,0.0 0.002841,0.497097,0.0</coordinates></LineString>"
River Drive,222,234,255,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,222,222,"<LineString><coordinates>-0.002841,0.497097,0.0 -0.002841,0.434960,0.0</coordinates></LineString>"
River Drive,223,255,234,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,223,223,"<LineString><coordinates>0.002841,0.497097,0.0 0.002841,0.559234,0.0</coordinates></LineString>"
River Drive,224,255,276,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,224,224,"<LineString><coordinates>-0.002841,0.559234,0.0 -0.002841,0.497097,0.0</coordinates></LineString>"
River Drive,225,276,255,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,225,225,"<LineString><coordinates>0.002841,0.559234,0.0 0.002841,0.621371,0.0</coordinates></LineString>"
River Drive,226,276,297,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,226,226,"<LineString><coordinates>-0.002841,0.621371,0.0 -0.002841,0.559234,0.0</coordinates></LineString>"
River Drive,227,297,276,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,227,227,"<LineString><coordinates>0.000000,0.618530,0.0 0.062137,0.618530,0.0</coordinates></LineString>"
10 Street,228,297,298,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,228,228,"<LineString><coordinates>0.062137,0.624212,0.0 0.000000,0.624212,0.0</coordinates></LineString>"
10 Street,229,298,297,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,229,229,"<LineString><coordinates>0.062137,0.618530,0.0 0.124274,0.618530,0.0</coordinates></LineString>"
10 Street,230,298,299,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,230,230,"<LineString><coordinates>0.124274,0.624212,0.0 0.062137,0.624212,0.0</coordinates></LineString>"
10 Street,231,299,298,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,231,231,"<LineString><coordinates>0.124274,0.618530,0.0 0.186411,0.618530,0.0</coordinates></LineString>"
10 Street,232,299,300,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,232,232,"<LineString><coordinates>0.186411,0.624212,0.0 0.124274,0.624212,0.0</coordinates></LineString>"
10 Street,233,300,299,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,233,233,"<LineString><coordinates>0.186411,0.618530,0.0 0.248548,0.618530,0.0</coordinates></LineString>"
10 Street,234,300,301,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,234,234,"<LineString><coordinates>0.248548,0.624212,0.0 0.186411,0.624212,0.0</coordinates></LineString>"
10 Street,235,301,300,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,235,235,"<LineString><coordinates>0.248548,0.618530,0.0 0.310686,0.618530,0.0</coordinates></LineString>"
10 Street,236,301,25,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,236,236,"<LineString><coordinates>0.310686,0.624212,0.0 0.248548,0.624212,0.0</coordinates></LineString>"
10 Street,237,25,301,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,237,237,"<LineString><coordinates>0.310686,0.618530,0.0 0.372823,0.618530,0.0</coordinates></LineString>"
10 Street,238,25,302,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,238,238,"<LineString><coordinates>0.372823,0.624212,0.0 0.310686,0.624212,0.0</coordinates></LineString>"
10 Street,239,302,25,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,239,239,"<LineString><coordinates>0.372823,0.618530,0.0 0.434960,0.618530,0.0</coordinates></LineString>"
10 Street,240,302,303,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,240,240,"<LineString><coordinates>0.434960,0.624212,0.0 0.372823,0.624212,0.0</coordinates></LineString>"
10 Street,241,303,302,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,241,241,"<LineString><coordinates>0.434960,0.618530,0.0 0.497097,0.618530,0.0</coordinates></LineString>"
10 Street,242,303,304,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,242,242,"<LineString><coordinates>0.497097,0.624212,0.0 0.434960,0.624212,0.0</coordinates></LineString>"
10 Street,243,304,303,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,243,243,"<LineString><coordinates>0.497097,0.618530,0.0 0.559234,0.618530,0.0</coordinates></LineString>"
10 Street,244,304,305,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,244,244,"<LineString><coordinates>0.559234,0.624212,0.0 0.497097,0.624212,0.0</coordinates></LineString>"
10 Street,245,305,304,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,245,245,"<LineString><coordinates>0.559234,0.618530,0.0 0.621371,0.618530,0.0</coordinates></LineString>"
10 Street,246,305,26,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,246,246,"<LineString><coordinates>0.621371,0.624212,0.0 0.559234,0.624212,0.0</coordinates></LineString>"
10 Street,247,26,305,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,247,247,"<LineString><coordinates>0.621371,0.618530,0.0 0.683508,0.618530,0.0</coordinates></LineString>"
10 Street,248,26,306,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,248,248,"<LineString><coordinates>0.683508,0.624212,0.0 0.621371,0.624212,0.0</coordinates></LineString>"
10 Street,249,306,26,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,249,249,"<LineString><coordinates>0.683508,0.618530,0.0 0.745645,0.618530,0.0</coordinates></LineString>"
10 Street,250,306,307,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,250,250,"<LineString><coordinates>0.745645,0.624212,0.0 0.683508,0.624212,0.0</coordinates></LineString>"
10 Street,251,307,306,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,251,251,"<LineString><coordinates>0.745645,0.618530,0.0 0.807782,0.618530,0.0</coordinates></LineString>"
10 Street,252,307,308,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,252,252,"<LineString><coordinates>0.807782,0.624212,0.0 0.745645,0.624212,0.0</coordinates></LineString>"
10 Street,253,308,307,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,253,253,"<LineString><coordinates>0.807782,0.618530,0.0 0.869919,0.618530,0.0</coordinates></LineString>"
10 Street,254,308,309,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,254,254,"<LineString><coordinates>0.869919,0.624212,0.0 0.807782,0.624212,0.0</coordinates></LineString>"
10 Street,255,309,308,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,255,255,"<LineString><coordinates>0.869919,0.618530,0.0 0.932057,0.618530,0.0</coordinates></LineString>"
10 Street,256,309,27,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,256,256,"<LineString><coordinates>0.932057,0.624212,0.0 0.869919,0.624212,0.0</coordinates></LineString>"
10 Street,257,27,309,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,257,257,"<LineString><coordinates>0.932057,0.618530,0.0 0.994194,0.618530,0.0</coordinates></LineString>"
10 Street,258,27,310,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,258,258,"<LineString><coordinates>0.994194,0.624212,0.0 0.932057,0.624212,0.0</coordinates></LineString>"
10 Street,259,310,27,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,259,259,"<LineString><coordinates>0.994194,0.618530,0.0 1.056331,0.618530,0.0</coordinates></LineString>"
10 Street,260,310,311,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,260,260,"<LineString><coordinates>1.056331,0.624212,0.0 0.994194,0.624212,0.0</coordinates></LineString>"
10 Street,261,311,310,1,0.06214,3,30,1000,3,Principal arterial,180,12,1,261,261,"<LineString><coordinates>1.056331,0.618530,0.0 1.118468,0.618530,0.0</coordinates></LineString>"
